date,open,high,low,close,change
2013-05-27,2052.0,2053.4,2052.0,2053.4,0.84
2013-05-28,2030.1,2042.5,2030.1,2042.5,-0.53
2013-05-29,2033.3,2035.5,2033.3,2035.5,-0.34
2013-05-30,2039.1,2039.1,2029.4,2029.4,-0.3
2013-05-31,2032.1,2032.1,2031.5,2031.5,0.1
2013-06-03,2017.1,2017.1,2008.0,2008.0,-1.16
2013-06-04,2058.0,2058.6,2058.0,2058.6,2.52
2013-06-05,2038.8,2038.8,2034.7,2034.7,-1.16
2013-06-06,2060.0,2060.0,2039.6,2039.6,0.24
2013-06-07,2040.8,2046.4,2040.8,2046.4,0.33
2013-06-10,2040.8,2048.3,2034.7,2034.7,-0.57
2013-06-11,2040.8,2048.3,2018.5,2018.7,-0.79
2013-06-12,2018.0,2044.7,2018.0,2036.2,0.87
2013-06-13,2035.8,2044.8,2035.8,2038.6,0.12
2013-06-14,2039.2,2066.0,2039.2,2062.3,1.16
2013-06-17,2061.4,2061.4,2040.7,2040.7,-1.05
2013-06-18,2068.1,2068.1,2065.2,2065.2,1.2
2013-06-19,2046.0,2061.4,2046.0,2061.4,-0.18
2013-06-20,2066.1,2066.1,2063.5,2063.5,0.1
2013-06-21,2061.0,2061.0,2047.0,2061.0,-0.12
2013-06-24,2063.8,2066.0,2063.3,2063.3,0.11
2013-06-25,2070.3,2077.9,2070.3,2077.9,0.71
2013-06-26,2065.5,2067.9,2065.5,2067.9,-0.48
2013-06-27,2067.4,2067.4,2047.2,2047.2,-1.0
2013-06-28,2048.0,2059.3,2048.0,2059.3,0.59
2013-07-01,2058.8,2058.8,1958.2,1958.2,-4.91
2013-07-02,1957.8,2076.7,1957.8,2076.7,6.05
2013-07-03,2051.4,2051.4,2043.8,2043.8,-1.58
2013-07-04,2044.1,2086.5,2044.1,2086.5,2.09
2013-07-05,2072.0,2080.5,2072.0,2080.5,-0.29
2013-07-08,2080.8,2080.8,2069.1,2069.1,-0.55
2013-07-09,2069.0,2069.0,2054.1,2066.8,-0.11
2013-07-10,2070.5,2070.5,2044.1,2044.1,-1.1
2013-07-11,2075.2,2075.2,2070.3,2070.3,1.28
2013-07-12,2069.4,2077.8,2069.4,2071.0,0.03
2013-07-15,2053.5,2054.0,2048.5,2048.5,-1.09
2013-07-16,2048.7,2074.7,2048.7,2067.9,0.95
2013-07-17,2079.3,2082.3,2079.3,2082.3,0.7
2013-07-18,2078.4,2078.4,2076.4,2076.4,-0.28
2013-07-19,2076.5,2076.5,2073.8,2073.8,-0.13
2013-07-22,2073.8,2081.5,2073.0,2080.2,0.31
2013-07-23,2113.6,2113.6,2106.0,2106.0,1.24
2013-07-24,2059.9,2065.1,2059.9,2065.1,-1.94
2013-07-25,2013.0,2013.0,2001.0,2001.0,-3.1
2013-07-26,2081.9,2081.9,2081.5,2081.5,4.02
2013-07-29,2061.6,2064.9,2061.6,2064.9,-0.8
2013-07-30,2117.4,2119.2,2117.4,2119.2,2.63
2013-07-31,2083.8,2083.8,2076.3,2076.3,-2.02
2013-08-01,2080.9,2086.2,2080.9,2086.2,0.48
2013-08-02,2082.7,2082.7,2071.3,2071.3,-0.71
2013-08-05,2085.6,2087.1,2085.6,2087.1,0.76
2013-08-06,2089.7,2089.7,2083.5,2083.5,-0.17
2013-08-07,2088.8,2088.8,2082.5,2082.5,-0.05
2013-08-08,2068.5,2068.5,2065.1,2065.1,-0.84
2013-08-09,2068.3,2073.5,2068.3,2073.5,0.41
2013-08-12,2090.8,2091.5,2090.8,2091.0,0.84
2013-08-13,2089.0,2094.6,2089.0,2094.6,0.17
2013-08-14,2092.8,2092.8,2091.2,2091.2,-0.16
2013-08-15,2092.9,2092.9,2082.5,2082.5,-0.42
2013-08-16,2092.7,2093.8,2092.7,2093.8,0.54
2013-08-19,2092.8,2096.8,2092.8,2096.8,0.14
2013-08-20,2093.7,2093.7,2087.6,2087.6,-0.44
2013-08-21,2092.8,2099.2,2092.8,2099.2,0.56
2013-08-22,2095.9,2095.9,2088.9,2088.9,-0.49
2013-08-23,2125.2,2125.2,2121.4,2121.4,1.56
2013-08-26,2096.3,2096.3,2096.0,2096.0,-1.2
2013-08-27,2125.5,2125.5,2118.0,2118.0,1.05
2013-08-28,2101.4,2102.2,2101.3,2102.2,-0.75
2013-08-29,2100.9,2104.4,2100.9,2104.4,0.1
2013-08-30,2100.2,2103.5,2100.2,2103.5,-0.04
2013-09-02,2101.4,2105.2,2101.4,2105.2,0.08
2013-09-03,2101.7,2102.7,2101.7,2102.7,-0.12
2013-09-04,2100.8,2100.8,2097.3,2097.3,-0.26
2013-09-05,2101.8,2116.7,2101.8,2116.7,0.92
2013-09-06,2100.9,2100.9,2089.7,2089.7,-1.28
2013-09-09,2101.3,2101.3,2091.7,2091.7,0.1
2013-09-10,2102.0,2102.0,2098.2,2098.2,0.31
2013-09-11,2101.3,2101.3,2092.7,2092.7,-0.26
2013-09-12,2101.9,2101.9,2101.1,2101.1,0.4
2013-09-13,2101.6,2101.6,2100.5,2100.5,-0.03
2013-09-16,2089.7,2102.6,2088.6,2102.6,0.1
2013-09-17,2151.4,2151.5,2151.4,2151.5,2.33
2013-09-18,2151.0,2151.0,2124.9,2124.9,-1.24
2013-09-19,2151.4,2154.5,2151.4,2154.5,1.39
2013-09-20,2150.8,2153.3,2150.8,2153.3,-0.06
2013-09-23,2150.8,2155.0,2150.8,2155.0,0.08
2013-09-24,2124.2,2126.0,2124.2,2126.0,-1.35
2013-09-25,2157.7,2157.7,2155.0,2155.0,1.36
2013-09-26,2157.7,2160.5,2157.7,2160.5,0.26
2013-09-27,2123.8,2124.0,2121.8,2121.8,-1.79
2013-09-30,2127.5,2127.5,2100.3,2100.3,-1.01
2013-10-01,2129.7,2132.6,2129.7,2132.6,1.54
2013-10-02,2091.3,2091.3,2082.0,2082.0,-2.37
2013-10-03,2091.6,2091.6,2088.6,2088.6,0.32
2013-10-04,2127.8,2133.8,2127.5,2133.8,2.16
2013-10-07,2131.0,2131.0,2129.1,2129.3,-0.21
2013-10-08,2136.4,2136.8,2136.4,2136.8,0.35
2013-10-09,2115.3,2115.3,2114.1,2114.1,-1.06
2013-10-10,2098.5,2099.6,2098.5,2099.6,-0.69
2013-10-11,2116.5,2120.7,2116.5,2120.7,1.0
2013-10-14,2117.2,2117.2,2099.2,2099.6,-0.99
2013-10-15,2099.9,2099.9,2094.5,2094.5,-0.24
2013-10-16,2137.4,2139.8,2137.4,2139.8,2.16
2013-10-17,2119.0,2119.0,2111.7,2111.7,-1.31
2013-10-18,2142.6,2143.2,2142.6,2143.2,1.49
2013-10-21,2141.9,2142.5,2141.8,2142.5,-0.03
2013-10-22,2142.9,2142.9,2126.8,2126.8,-0.73
2013-10-23,2126.7,2126.7,2121.8,2121.8,-0.24
2013-10-24,2147.9,2148.3,2147.9,2148.3,1.25
2013-10-25,2108.9,2109.5,2108.9,2109.5,-1.81
2013-10-28,2110.2,2112.4,2110.2,2112.4,0.14
2013-10-29,2111.8,2150.2,2111.8,2150.2,1.79
2013-10-30,2131.6,2135.9,2131.6,2135.9,-0.67
2013-10-31,2135.8,2139.7,2130.4,2139.7,0.18
2013-11-01,2150.6,2154.7,2150.6,2154.7,0.7
2013-11-04,2112.9,2112.9,2111.9,2111.9,-1.99
2013-11-05,2134.3,2137.2,2134.3,2137.2,1.2
2013-11-06,2151.9,2151.9,2150.7,2151.6,0.67
2013-11-07,2135.6,2150.4,2135.6,2150.4,-0.06
2013-11-08,2120.0,2128.4,2120.0,2128.4,-1.02
2013-11-11,2134.8,2134.8,2133.2,2133.2,0.23
2013-11-12,2135.9,2152.4,2135.9,2144.4,0.53
2013-11-13,2159.6,2159.6,2147.9,2147.9,0.16
2013-11-14,2160.1,2160.1,2158.1,2158.1,0.47
2013-11-15,2159.2,2159.2,2152.5,2152.5,-0.26
2013-11-18,2138.2,2138.2,2138.2,2138.2,-0.66
2013-11-19,2138.2,2152.5,2138.2,2152.5,0.67
2013-11-20,2138.2,2152.5,2138.2,2152.5,0.0
2013-11-21,2181.7,2181.7,2143.7,2143.7,-0.41
2013-11-22,2181.7,2181.7,2138.2,2138.2,-0.26
2013-11-25,2128.4,2128.4,2128.4,2128.4,-0.46
2013-11-26,2125.3,2130.3,2125.3,2130.3,0.09
2013-11-27,2125.3,2130.3,2125.3,2128.4,-0.09
2013-11-28,2166.8,2166.8,2166.8,2166.8,1.8
2013-11-29,2164.2,2167.0,2164.2,2167.0,0.01
2013-12-02,2171.0,2171.0,2145.1,2145.1,-1.01
2013-12-03,2146.0,2185.5,2146.0,2185.5,1.88
2013-12-04,2183.5,2183.7,2147.9,2147.9,-1.72
2013-12-05,2148.4,2148.4,2131.1,2131.1,-0.78
2013-12-06,2118.9,2133.0,2118.9,2133.0,0.09
2013-12-09,2127.8,2134.8,2127.8,2134.8,0.08
2013-12-10,2131.4,2171.5,2131.4,2171.5,1.72
2013-12-11,2169.8,2169.8,2155.2,2155.2,-0.75
2013-12-12,2153.5,2176.5,2153.5,2176.5,0.99
2013-12-13,2181.8,2181.8,2175.8,2175.8,-0.03
2013-12-16,2173.5,2173.5,2138.9,2138.9,-1.7
2013-12-17,2143.4,2143.4,2143.4,2143.4,0.21
2013-12-18,2175.6,2175.6,2174.4,2174.4,1.45
2013-12-19,2186.2,2186.2,2177.5,2177.5,0.14
2013-12-20,2184.4,2184.4,2177.5,2177.5,0.0
2013-12-23,2173.6,2175.9,2171.7,2175.9,-0.07
2013-12-24,2176.2,2176.6,2176.2,2176.6,0.03
2013-12-25,2176.2,2176.6,2175.9,2175.9,-0.03
2013-12-26,2174.5,2174.5,2174.5,2174.5,-0.06
2013-12-27,2173.4,2212.1,2173.4,2212.1,1.73
2013-12-30,2229.7,2229.7,2210.9,2210.9,-0.05
2013-12-31,2205.3,2205.3,2204.0,2204.0,-0.31
2014-01-01,2208.4,2208.4,2208.4,2208.4,0.2
2014-01-02,2205.7,2205.7,2179.4,2180.1,-1.28
2014-01-03,2180.3,2203.6,2180.3,2203.6,1.08
2014-01-06,2212.2,2213.0,2204.4,2204.4,0.04
2014-01-07,2201.1,2208.0,2201.1,2208.0,0.16
2014-01-08,2209.0,2209.0,2189.1,2189.1,-0.86
2014-01-09,2191.0,2194.1,2191.0,2192.9,0.17
2014-01-10,2193.3,2194.2,2193.3,2194.2,0.06
2014-01-13,2182.8,2194.4,2182.4,2194.1,0.0
2014-01-14,2194.3,2198.7,2194.3,2198.7,0.21
2014-01-15,2206.1,2206.1,2195.0,2195.0,-0.17
2014-01-16,2198.8,2198.8,2194.4,2194.7,-0.01
2014-01-17,2193.6,2194.9,2193.6,2194.9,0.01
2014-01-20,2206.1,2208.5,2193.7,2193.7,-0.05
2014-01-21,2194.7,2194.7,2193.8,2193.8,0.0
2014-01-22,2186.3,2193.8,2186.3,2193.8,0.0
2014-01-23,2195.5,2195.5,2194.7,2194.7,0.04
2014-01-24,2186.1,2194.1,2186.1,2194.1,-0.03
2014-01-27,2200.5,2200.5,2194.7,2194.7,0.03
2014-01-28,2194.1,2194.9,2194.1,2194.9,0.01
2014-01-29,2191.3,2197.0,2191.3,2197.0,0.1
2014-01-30,2194.4,2194.4,2193.5,2193.5,-0.16
2014-01-31,2201.3,2204.7,2194.0,2204.7,0.51
2014-02-03,2204.5,2204.6,2195.6,2195.6,-0.41
2014-02-04,2192.9,2204.4,2192.9,2204.4,0.4
2014-02-05,2203.3,2207.7,2203.0,2203.0,-0.06
2014-02-06,2204.9,2206.0,2204.9,2206.0,0.14
2014-02-07,2193.9,2205.1,2193.9,2205.1,-0.04
2014-02-10,2197.0,2199.9,2195.9,2199.9,-0.24
2014-02-11,2193.6,2214.6,2193.6,2214.6,0.67
2014-02-12,2216.6,2216.6,2210.2,2210.2,-0.2
2014-02-13,2208.4,2211.9,2208.4,2209.3,-0.04
2014-02-14,2208.9,2208.9,2204.7,2204.9,-0.2
2014-02-17,2206.6,2206.6,2204.9,2205.4,0.02
2014-02-18,2205.4,2205.4,2204.0,2204.0,-0.06
2014-02-19,2198.4,2215.5,2198.4,2215.5,0.52
2014-02-20,2216.5,2216.5,2212.9,2212.9,-0.12
2014-02-21,2210.9,2210.9,2210.9,2210.9,-0.09
2014-02-24,2205.7,2215.4,2205.7,2214.8,0.18
2014-02-25,2215.0,2218.8,2215.0,2218.8,0.18
2014-02-26,2219.8,2221.8,2219.8,2221.8,0.14
2014-02-27,2230.3,2230.3,2219.7,2219.7,-0.09
2014-02-28,2211.5,2220.1,2211.5,2220.1,0.02
2014-03-03,2224.0,2224.0,2219.7,2219.7,-0.02
2014-03-04,2224.9,2226.0,2224.9,2226.0,0.28
2014-03-05,2229.0,2229.0,2210.7,2210.7,-0.69
2014-03-06,2210.9,2229.5,2210.9,2229.5,0.85
2014-03-07,2212.6,2234.2,2212.6,2234.2,0.21
2014-03-10,2238.5,2238.5,2230.3,2230.3,-0.17
2014-03-11,2231.1,2236.0,2231.1,2234.9,0.21
2014-03-12,2234.5,2234.5,2234.1,2234.1,-0.04
2014-03-13,2229.6,2234.9,2229.6,2234.9,0.04
2014-03-14,2250.0,2250.0,2232.7,2232.7,-0.1
2014-03-17,2229.5,2230.4,2224.7,2224.7,-0.36
2014-03-18,2217.5,2229.8,2217.5,2229.8,0.23
2014-03-19,2229.3,2229.3,2226.9,2226.9,-0.13
2014-03-20,2243.4,2243.4,2225.1,2225.1,-0.08
2014-03-21,2223.4,2240.7,2223.4,2240.7,0.7
2014-03-24,2241.2,2241.2,2240.3,2240.3,-0.02
2014-03-25,2228.6,2245.4,2228.6,2242.8,0.11
2014-03-26,2243.5,2246.3,2243.5,2246.3,0.16
2014-03-27,2246.8,2246.8,2246.1,2246.1,-0.01
2014-03-28,2249.1,2249.1,2244.6,2244.6,-0.07
2014-03-31,2241.6,2244.6,2241.4,2244.6,0.0
2014-04-01,2248.6,2248.9,2248.6,2248.9,0.19
2014-04-02,2249.3,2249.3,2246.7,2246.7,-0.1
2014-04-03,2247.5,2247.5,2247.5,2247.5,0.04
2014-04-04,2253.4,2253.4,2243.1,2243.1,-0.2
2014-04-07,2243.7,2243.7,2240.7,2240.7,-0.11
2014-04-08,2238.5,2241.3,2238.5,2241.3,0.03
2014-04-09,2237.1,2241.6,2237.1,2241.6,0.01
2014-04-10,2234.0,2240.3,2234.0,2240.3,-0.06
2014-04-11,2236.8,2250.0,2236.8,2250.0,0.43
2014-04-14,2257.1,2257.6,2250.5,2250.5,0.02
2014-04-15,2253.0,2253.0,2240.2,2240.2,-0.46
2014-04-16,2240.2,2254.5,2240.2,2254.5,0.64
2014-04-17,2257.2,2257.2,2254.4,2254.4,0.0
2014-04-18,2261.5,2261.5,2259.9,2260.3,0.26
2014-04-21,2260.9,2260.9,2259.4,2259.4,-0.04
2014-04-22,2264.2,2264.2,2257.3,2257.3,-0.09
2014-04-23,2259.9,2259.9,2259.8,2259.8,0.11
2014-04-24,2264.1,2264.1,2258.1,2258.1,-0.08
2014-04-25,2256.7,2261.3,2256.7,2261.3,0.14
2014-04-28,2261.6,2261.6,2259.5,2259.5,-0.08
2014-04-29,2262.1,2262.1,2244.6,2244.6,-0.66
2014-04-30,2251.9,2252.9,2167.8,2167.8,-3.42
2014-05-01,2161.4,2161.4,2158.8,2158.8,-0.42
2014-05-02,2161.5,2255.1,2161.5,2255.1,4.46
2014-05-05,2252.9,2254.9,2252.9,2253.4,-0.08
2014-05-06,2254.6,2264.2,2254.6,2264.2,0.48
2014-05-07,2264.7,2264.7,2257.1,2257.1,-0.31
2014-05-08,2260.0,2260.0,2257.0,2257.0,0.0
2014-05-09,2274.0,2274.0,2257.2,2257.2,0.01
2014-05-12,2262.8,2262.8,2257.0,2257.0,-0.01
2014-05-13,2256.9,2257.6,2256.9,2257.6,0.03
2014-05-14,2257.8,2257.8,2256.1,2256.1,-0.07
2014-05-15,2254.6,2256.6,2254.6,2256.6,0.02
2014-05-16,2246.4,2256.1,2246.4,2256.1,-0.02
2014-05-19,2254.7,2256.3,2253.4,2256.3,0.01
2014-05-20,2257.4,2257.4,2256.5,2256.5,0.01
2014-05-21,2255.5,2258.0,2255.5,2258.0,0.07
2014-05-22,2256.7,2256.7,2256.2,2256.2,-0.08
2014-05-23,2260.0,2260.0,2255.2,2255.2,-0.04
2014-05-26,2255.0,2256.3,2255.0,2256.3,0.05
2014-05-27,2256.3,2256.3,2256.3,2256.3,0.0
2014-05-28,2256.3,2256.3,2256.3,2256.3,0.0
2014-05-29,2260.8,2270.7,2259.4,2270.7,0.64
2014-05-30,2273.2,2273.2,2271.1,2271.1,0.02
2014-06-02,2268.0,2270.5,2268.0,2270.5,-0.03
2014-06-03,2272.7,2272.7,2270.4,2270.4,0.0
2014-06-04,2268.3,2270.6,2268.3,2269.3,-0.05
2014-06-05,2273.3,2273.3,2270.3,2270.3,0.04
2014-06-06,2270.3,2270.3,2270.3,2270.3,0.0
2014-06-09,2270.9,2270.9,2270.9,2270.9,0.03
2014-06-10,2276.0,2276.0,2270.5,2270.5,-0.02
2014-06-11,2271.6,2271.6,2270.8,2270.8,0.01
2014-06-12,2270.2,2272.5,2269.8,2269.8,-0.04
2014-06-13,2265.8,2270.6,2265.8,2270.6,0.04
2014-06-16,2270.7,2270.8,2265.7,2265.7,-0.22
2014-06-17,2264.3,2270.5,2264.3,2270.5,0.21
2014-06-18,2273.3,2273.3,2270.8,2270.8,0.01
2014-06-19,2266.6,2270.1,2266.6,2270.1,-0.03
2014-06-20,2273.3,2273.3,2270.9,2270.9,0.04
2014-06-23,2270.8,2270.8,2270.7,2270.7,-0.01
2014-06-24,2270.9,2270.9,2270.9,2270.9,0.01
2014-06-25,2273.5,2273.5,2270.6,2270.6,-0.01
2014-06-26,2266.6,2270.8,2266.6,2270.8,0.01
2014-06-27,2271.2,2271.2,2270.5,2270.5,-0.01
2014-06-30,2265.3,2270.7,2264.3,2270.7,0.01
2014-07-01,2263.7,2270.5,2263.7,2270.5,-0.01
2014-07-02,2270.9,2270.9,2270.9,2270.9,0.02
2014-07-03,2272.5,2272.5,2270.8,2270.8,0.0
2014-07-04,2278.4,2278.4,2270.7,2270.7,0.0
2014-07-07,2270.9,2270.9,2270.6,2270.6,0.0
2014-07-08,2268.6,2270.6,2268.6,2270.6,0.0
2014-07-09,2266.1,2271.4,2266.1,2271.4,0.04
2014-07-10,2270.4,2270.4,2270.4,2270.4,-0.04
2014-07-11,2272.8,2272.8,2271.4,2271.8,0.06
2014-07-14,2271.1,2294.1,2271.1,2294.1,0.98
2014-07-15,2295.2,2295.2,2269.2,2269.2,-1.09
2014-07-16,2276.7,2276.7,2270.3,2270.3,0.05
2014-07-17,2271.5,2271.5,2270.5,2270.5,0.01
2014-07-18,2271.8,2271.8,2270.6,2270.6,0.0
2014-07-21,2269.0,2270.7,2269.0,2270.7,0.0
2014-07-22,2270.4,2270.6,2270.4,2270.6,0.0
2014-07-23,2270.4,2270.4,2270.4,2270.4,-0.01
2014-07-24,2270.8,2270.8,2270.8,2270.8,0.02
2014-07-25,2272.0,2304.1,2272.0,2304.1,1.47
2014-07-28,2305.9,2305.9,2302.1,2302.1,-0.09
2014-07-29,2302.4,2302.4,2302.3,2302.3,0.01
2014-07-30,2306.7,2306.7,2302.2,2302.2,0.0
2014-07-31,2303.0,2303.0,2302.2,2302.2,0.0
2014-08-01,2302.0,2302.0,2302.0,2302.0,-0.01
2014-08-04,2296.4,2301.8,2296.4,2301.8,-0.01
2014-08-06,2301.4,2301.4,2301.4,2301.4,-0.02
2014-08-07,2295.2,2302.1,2295.2,2302.1,0.03
2014-08-08,2304.8,2304.8,2302.3,2302.3,0.01
2014-08-11,2300.4,2301.9,2300.4,2301.9,-0.02
2014-08-12,2303.7,2303.7,2301.4,2301.4,-0.02
2014-08-13,2297.4,2301.8,2297.4,2301.8,0.02
2014-08-14,2301.0,2301.2,2301.0,2301.2,-0.03
2014-08-15,2304.5,2304.5,2298.9,2298.9,-0.1
2014-08-18,2302.0,2302.0,2302.0,2302.0,0.13
2014-08-19,2308.0,2318.2,2308.0,2318.2,0.7
2014-08-20,2323.1,2323.1,2317.6,2317.6,-0.03
2014-08-21,2321.3,2321.3,2317.5,2317.5,0.0
2014-08-22,2315.3,2318.1,2315.3,2318.1,0.03
2014-08-25,2330.2,2330.2,2317.6,2319.2,0.05
2014-08-26,2320.1,2321.3,2320.1,2321.3,0.09
2014-08-27,2326.5,2326.5,2295.8,2295.8,-1.1
2014-08-28,2296.2,2296.5,2296.1,2296.5,0.03
2014-08-29,2296.5,2307.5,2296.5,2307.5,0.48
2014-09-01,2308.2,2308.2,2297.4,2299.4,-0.35
2014-09-02,2298.8,2325.6,2298.8,2322.4,1.0
2014-09-03,2322.8,2322.8,2293.8,2293.8,-1.23
2014-09-04,2293.5,2327.1,2293.5,2327.1,1.45
2014-09-05,2328.7,2328.7,2293.3,2293.6,-1.44
2014-09-08,2293.3,2296.6,2293.0,2293.0,-0.03
2014-09-09,2302.7,2302.7,2284.0,2284.0,-0.39
2014-09-10,2284.0,2299.4,2284.0,2299.4,0.67
2014-09-11,2298.4,2298.4,2292.4,2292.4,-0.3
2014-09-12,2291.8,2293.0,2286.7,2286.7,-0.25
2014-09-15,2287.7,2293.2,2287.7,2289.7,0.13
2014-09-16,2289.5,2293.1,2289.5,2290.3,0.03
2014-09-17,2291.0,2310.0,2291.0,2310.0,0.86
2014-09-18,2311.1,2311.1,2284.7,2284.7,-1.1
2014-09-19,2286.1,2299.0,2286.1,2299.0,0.63
2014-09-22,2292.5,2292.5,2291.5,2291.5,-0.33
2014-09-23,2290.9,2298.9,2290.9,2298.9,0.32
2014-09-24,2299.0,2304.1,2292.7,2304.1,0.23
2014-09-25,2304.5,2304.5,2287.8,2287.8,-0.71
2014-09-26,2286.4,2303.2,2286.4,2303.2,0.67
2014-09-29,2304.0,2304.0,2291.9,2291.9,-0.49
2014-09-30,2291.9,2342.6,2291.9,2333.0,1.79
2014-10-01,2333.0,2334.7,2287.9,2287.9,-1.93
2014-10-02,2287.2,2291.7,2286.2,2291.7,0.17
2014-10-03,2287.7,2311.5,2287.7,2311.5,0.86
2014-10-06,2311.1,2311.1,2272.7,2272.7,-1.68
2014-10-07,2276.0,2292.7,2276.0,2278.7,0.26
2014-10-08,2280.0,2291.9,2280.0,2291.9,0.58
2014-10-09,2278.8,2357.5,2278.8,2357.5,2.86
2014-10-10,2357.9,2357.9,2343.9,2351.2,-0.27
2014-10-13,2349.2,2349.2,2333.2,2333.2,-0.77
2014-10-14,2337.4,2343.5,2337.4,2343.2,0.43
2014-10-15,2345.6,2345.6,2310.6,2310.6,-1.39
2014-10-16,2311.5,2346.4,2308.2,2337.1,1.15
2014-10-17,2336.9,2347.9,2335.9,2347.9,0.46
2014-10-20,2359.8,2359.8,2347.1,2347.1,-0.03
2014-10-21,2343.9,2355.6,2343.9,2355.6,0.36
2014-10-22,2355.8,2355.8,2344.3,2344.3,-0.48
2014-10-23,2356.4,2356.4,2348.1,2351.5,0.31
2014-10-24,2351.1,2351.1,2344.7,2344.7,-0.29
2014-10-27,2340.8,2346.9,2340.8,2343.3,-0.06
2014-10-28,2341.9,2356.0,2341.5,2349.6,0.27
2014-10-29,2350.1,2374.4,2349.7,2374.4,1.06
2014-10-30,2376.6,2376.6,2358.0,2358.0,-0.69
2014-10-31,2352.4,2367.0,2352.4,2367.0,0.38
2014-11-03,2376.9,2376.9,2372.0,2372.3,0.22
2014-11-04,2359.9,2360.3,2353.7,2353.7,-0.78
2014-11-05,2351.9,2359.7,2351.9,2357.9,0.18
2014-11-06,2358.6,2387.2,2351.9,2387.2,1.24
2014-11-07,2386.6,2386.6,2348.3,2348.3,-1.63
2014-11-10,2348.5,2372.1,2345.9,2372.1,1.01
2014-11-11,2370.4,2370.4,2352.8,2352.8,-0.81
2014-11-12,2355.9,2369.5,2355.9,2369.5,0.71
2014-11-13,2369.2,2369.2,2362.4,2362.4,-0.3
2014-11-14,2364.2,2364.2,2349.1,2349.1,-0.56
2014-11-17,2348.0,2376.4,2348.0,2376.4,1.16
2014-11-18,2373.2,2373.2,2368.4,2368.4,-0.34
2014-11-19,2368.3,2368.3,2367.4,2368.2,-0.01
2014-11-20,2368.7,2368.9,2367.4,2367.4,-0.03
2014-11-21,2366.5,2367.1,2364.4,2367.1,-0.01
2014-11-24,2377.5,2377.5,2367.3,2367.3,0.01
2014-11-25,2368.7,2373.4,2365.8,2365.8,-0.06
2014-11-26,2364.7,2371.6,2363.3,2363.3,-0.11
2014-11-27,2364.3,2375.9,2364.3,2375.9,0.53
2014-11-28,2379.0,2379.0,2370.5,2377.3,0.06
2014-12-01,2380.6,2380.6,2377.2,2377.2,0.0
2014-12-02,2376.3,2388.0,2376.3,2388.0,0.45
2014-12-03,2387.5,2387.5,2376.7,2376.7,-0.47
2014-12-04,2378.4,2378.4,2376.3,2376.3,-0.02
2014-12-05,2361.6,2376.8,2361.6,2376.8,0.02
2014-12-08,2387.0,2387.0,2376.8,2376.8,0.0
2014-12-09,2368.9,2379.1,2368.9,2379.1,0.1
2014-12-10,2375.9,2382.8,2375.9,2382.8,0.16
